Date,Close
8/26/2009 16:00:00,1.342805
8/27/2009 16:00:00,1.336005
8/28/2009 16:00:00,1.335595
8/31/2009 16:00:00,1.330601
39822.66667,1.331009
39853.66667,1.331593
39881.66667,1.3379
39912.66667,1.341598
40034.66667,1.342408
40065.66667,1.339603
40095.66667,1.339405
40126.66667,1.347092
9/14/2009 16:00:00,1.346801
9/15/2009 16:00:00,1.344899
9/16/2009 16:00:00,1.345497
9/17/2009 16:00:00,1.344701
9/18/2009 16:00:00,1.353601
9/21/2009 16:00:00,1.363494
9/22/2009 16:00:00,1.361192
9/23/2009 16:00:00,1.361507
9/24/2009 16:00:00,1.359897
9/25/2009 16:00:00,1.362992
9/28/2009 16:00:00,1.362398
9/29/2009 16:00:00,1.376008
9/30/2009 16:00:00,1.375402
39823.66667,1.378797
39854.66667,1.378493
39943.66667,1.377695
39974.66667,1.379006
40004.66667,1.380701
40035.66667,1.379805
40066.66667,1.383394
40157.66667,1.380491
10/13/2009 16:00:00,1.382495
10/14/2009 16:00:00,1.372608
10/15/2009 16:00:00,1.375005
10/16/2009 16:00:00,1.363605
10/19/2009 16:00:00,1.371197
10/20/2009 16:00:00,1.367204
10/21/2009 16:00:00,1.367708
10/22/2009 16:00:00,1.370708
10/23/2009 16:00:00,1.378702
10/26/2009 16:00:00,1.379691
10/27/2009 16:00:00,1.374098
10/28/2009 16:00:00,1.3803
10/29/2009 16:00:00,1.367409
10/30/2009 16:00:00,1.368907
39855.66667,1.361304
39883.66667,1.353491
39914.66667,1.342805
39944.66667,1.342498
39975.66667,1.3494
40067.66667,1.347491
40097.66667,1.345497
40128.66667,1.354995
40158.66667,1.355693
11/13/2009 16:00:00,1.366699
11/16/2009 16:00:00,1.363791
11/17/2009 16:00:00,1.359897
11/18/2009 16:00:00,1.367409
11/19/2009 16:00:00,1.364201
11/20/2009 16:00:00,1.364201
11/23/2009 16:00:00,1.361396
11/24/2009 16:00:00,1.362008
11/25/2009 16:00:00,1.365393
11/27/2009 16:00:00,1.3696
11/30/2009 16:00:00,1.377505
39825.66667,null
39856.66667,1.384006
39884.66667,1.390801
39915.66667,1.386693
40006.66667,1.387809
40037.66667,1.386501
40068.66667,1.397995
40098.66667,1.396902
40129.66667,1.407895
12/14/2009 16:00:00,1.409205
12/15/2009 16:00:00,1.4074
12/16/2009 16:00:00,1.415208
12/17/2009 16:00:00,1.413308
12/18/2009 16:00:00,1.415208
12/21/2009 16:00:00,1.426493
12/22/2009 16:00:00,1.423609
12/23/2009 16:00:00,1.415208
12/24/2009 16:00:00,1.41
12/28/2009 16:00:00,1.413507
12/29/2009 16:00:00,1.413308
12/30/2009 16:00:00,1.404909
12/31/2009 16:00:00,1.410696
40269.66667,1.414107
40299.66667,1.420192
40330.66667,1.419003
40360.66667,1.420394
40391.66667,1.417696
40483.66667,1.421707
40513.66667,1.42949
1/13/2010 16:00:00,1.429695
1/14/2010 16:00:00,1.417997
1/15/2010 16:00:00,1.425801
1/19/2010 16:00:00,1.42631
1/20/2010 16:00:00,1.432603
1/21/2010 16:00:00,1.439305
1/22/2010 16:00:00,1.441795
1/25/2010 16:00:00,1.444002
1/26/2010 16:00:00,1.447199
1/27/2010 16:00:00,1.44271
1/28/2010 16:00:00,1.448792
1/29/2010 16:00:00,1.447807
40180.66667,1.45641
40211.66667,1.462394
40239.66667,1.468105
40270.66667,1.467502
40300.66667,1.452391
40392.66667,1.462095
40423.66667,1.465008
40453.66667,1.462095
40484.66667,1.4634
40514.66667,1.466899
2/16/2010 16:00:00,1.483305
2/17/2010 16:00:00,1.485796
2/18/2010 16:00:00,1.485597
2/19/2010 16:00:00,1.4801
2/22/2010 16:00:00,null
2/23/2010 16:00:00,1.48379
2/24/2010 16:00:00,1.484098
2/25/2010 16:00:00,1.475993
2/26/2010 16:00:00,1.469594
40181.66667,1.467007
40212.66667,1.476603
40240.66667,1.459897
40271.66667,1.46591
40301.66667,1.46561
40393.66667,1.470891
40424.66667,1.466491
40454.66667,1.471605
40485.66667,1.462994
40515.66667,1.44371
3/15/2010 16:00:00,1.441296
3/16/2010 16:00:00,null
3/17/2010 16:00:00,1.438394
3/18/2010 16:00:00,1.433301
3/19/2010 16:00:00,1.438807
3/22/2010 16:00:00,1.439698
3/23/2010 16:00:00,1.439595
3/24/2010 16:00:00,1.448792
3/25/2010 16:00:00,1.46139
3/26/2010 16:00:00,1.4718
3/29/2010 16:00:00,1.46011
3/30/2010 16:00:00,1.46201
3/31/2010 16:00:00,1.471692
40182.66667,1.474491
40302.66667,1.475492
40333.66667,1.468299
40363.66667,1.557099
40394.66667,1.466405
40425.66667,1.4801
40516.66667,1.479006
4/13/2010 16:00:00,1.4869
4/14/2010 16:00:00,1.48021
4/15/2010 16:00:00,1.466405
4/16/2010 16:00:00,1.464
4/19/2010 16:00:00,1.461796
4/20/2010 16:00:00,1.442003
4/21/2010 16:00:00,1.464794
4/22/2010 16:00:00,1.463208
4/23/2010 16:00:00,1.47741
4/26/2010 16:00:00,1.467502
4/27/2010 16:00:00,1.478809
4/28/2010 16:00:00,1.477192
4/29/2010 16:00:00,1.483107
4/30/2010 16:00:00,1.486503
40242.66667,1.479991
40273.66667,1.4828
40303.66667,1.463807
40334.66667,1.46171
40364.66667,1.44789
40456.66667,1.557099
40487.66667,1.4502
40517.66667,1.458194
5/13/2010 16:00:00,1.455604
5/14/2010 16:00:00,1.464408
5/17/2010 16:00:00,1.46761
5/18/2010 16:00:00,1.465008
5/19/2010 16:00:00,1.472993
5/20/2010 16:00:00,1.472299
5/21/2010 16:00:00,1.481503
5/24/2010 16:00:00,1.482602
5/25/2010 16:00:00,1.483591
5/26/2010 16:00:00,1.49961
5/27/2010 16:00:00,1.511807
5/28/2010 16:00:00,1.519595
40184.66667,1.519203
40215.66667,1.520011
40243.66667,1.521005
40274.66667,1.527697
40365.66667,1.538509
40396.66667,1.533601
40427.66667,1.534095
40457.66667,1.534189
40488.66667,1.554002
6/14/2010 16:00:00,1.562207
6/15/2010 16:00:00,1.561792
6/16/2010 16:00:00,1.574803
6/17/2010 16:00:00,1.565803
6/18/2010 16:00:00,1.563893
6/21/2010 16:00:00,1.544211
6/22/2010 16:00:00,1.569711
6/23/2010 16:00:00,1.543496
6/24/2010 16:00:00,1.561207
6/25/2010 16:00:00,1.582404
6/28/2010 16:00:00,1.581403
6/29/2010 16:00:00,1.576094
6/30/2010 16:00:00,1.575796
40185.66667,null
40216.66667,1.567791
40336.66667,1.566711
40366.66667,1.573688
40397.66667,1.5705
40428.66667,1.557802
40519.66667,1.582404
7/13/2010 16:00:00,1.574208
7/14/2010 16:00:00,1.582203
7/15/2010 16:00:00,1.582504
7/16/2010 16:00:00,1.578607
7/19/2010 16:00:00,1.595813
7/20/2010 16:00:00,1.590204
7/21/2010 16:00:00,1.573391
7/22/2010 16:00:00,1.591191
7/23/2010 16:00:00,1.598798
7/26/2010 16:00:00,1.587402
7/27/2010 16:00:00,1.568406
7/28/2010 16:00:00,1.563697
7/29/2010 16:00:00,1.565288
7/30/2010 16:00:00,1.556711
40217.66667,1.562207
40245.66667,null
40276.66667,1.5434
40306.66667,1.549811
40337.66667,1.553591
40429.66667,1.538509
40459.66667,1.546408
40490.66667,1.548995
40520.66667,1.554002
8/13/2010 16:00:00,1.5477
8/16/2010 16:00:00,1.54691
8/17/2010 16:00:00,1.545094
8/18/2010 16:00:00,1.5596
8/19/2010 16:00:00,1.552795
8/20/2010 16:00:00,1.565411
8/23/2010 16:00:00,1.578806
8/24/2010 16:00:00,1.573193
8/25/2010 16:00:00,1.578507
8/26/2010 16:00:00,1.577934
8/27/2010 16:00:00,1.569095
8/30/2010 16:00:00,1.565607
8/31/2010 16:00:00,1.551807
40187.66667,1.554098
40218.66667,1.554606
40246.66667,1.545022
40368.66667,1.543258
40399.66667,1.558895
40430.66667,1.578507
40460.66667,1.564358
9/13/2010 16:00:00,1.546408
9/14/2010 16:00:00,1.555791
9/15/2010 16:00:00,1.546097
9/16/2010 16:00:00,1.536901
9/17/2010 16:00:00,1.547389
9/20/2010 16:00:00,1.552193
9/21/2010 16:00:00,1.553808
9/22/2010 16:00:00,1.550989
9/23/2010 16:00:00,1.562793
9/24/2010 16:00:00,1.552289
9/27/2010 16:00:00,1.557002
9/28/2010 16:00:00,1.567398
9/29/2010 16:00:00,1.575299
9/30/2010 16:00:00,1.575299
40188.66667,1.575002
40278.66667,null
40308.66667,1.587806
40339.66667,1.570007
40369.66667,1.571388
40400.66667,1.572006
40492.66667,1.53339
40522.66667,1.573589
10/13/2010 16:00:00,1.578507
10/14/2010 16:00:00,1.594896
10/15/2010 16:00:00,1.589092
10/18/2010 16:00:00,1.589901
10/19/2010 16:00:00,1.582203
10/20/2010 16:00:00,1.58559
10/21/2010 16:00:00,1.585389
10/22/2010 16:00:00,1.591394
10/25/2010 16:00:00,1.579205
10/26/2010 16:00:00,1.569243
10/27/2010 16:00:00,1.568874
10/28/2010 16:00:00,1.5673
10/29/2010 16:00:00,1.574134
40189.66667,1.55909
40220.66667,1.557366
40248.66667,1.559308
40279.66667,null
40309.66667,null
40401.66667,null
40432.66667,null
40462.66667,null
40493.66667,1.504891
40523.66667,null
11/15/2010 16:00:00,null
11/16/2010 16:00:00,null
11/17/2010 16:00:00,null
11/18/2010 16:00:00,null
11/19/2010 16:00:00,null
11/22/2010 16:00:00,null
11/23/2010 16:00:00,null
11/24/2010 16:00:00,null
11/26/2010 16:00:00,null
11/29/2010 16:00:00,null
11/30/2010 16:00:00,1.464794
40190.66667,1.472581
40221.66667,1.47141
40249.66667,1.467093
40341.66667,1.457492
40371.66667,1.451589
40402.66667,1.448604
40433.66667,1.426493
40463.66667,1.427491
12/13/2010 16:00:00,1.505004
12/14/2010 16:00:00,1.414847
12/15/2010 16:00:00,1.398406
12/16/2010 16:00:00,1.3996
12/17/2010 16:00:00,1.423994
12/20/2010 16:00:00,1.4269
12/21/2010 16:00:00,1.413507
12/22/2010 16:00:00,1.432932
12/23/2010 16:00:00,1.430492
12/27/2010 16:00:00,1.441795
12/28/2010 16:00:00,1.479596
12/29/2010 16:00:00,1.469292
12/30/2010 16:00:00,1.463315
12/31/2010 16:00:00,1.464193
40603.66667,1.459897
40634.66667,1.439325
40664.66667,1.409642
40695.66667,1.40162
40725.66667,1.380796
40817.66667,1.378493
40848.66667,1.350494
40878.66667,1.358806
1/13/2011 16:00:00,1.495707
1/14/2011 16:00:00,1.359804
1/18/2011 16:00:00,1.3398
1/19/2011 16:00:00,1.362194
1/20/2011 16:00:00,1.361804
1/21/2011 16:00:00,1.344393
1/24/2011 16:00:00,1.349
1/25/2011 16:00:00,1.3423
1/26/2011 16:00:00,1.331327
1/27/2011 16:00:00,1.306114
1/28/2011 16:00:00,1.281673
1/31/2011 16:00:00,1.294498
40545.66667,1.262993
40576.66667,1.246463
40604.66667,1.280902
40635.66667,1.295924
40726.66667,1.286803
40757.66667,1.270196
40788.66667,1.261798
40818.66667,1.298398
40849.66667,1.291806
2/14/2011 16:00:00,1.269503
2/15/2011 16:00:00,1.271407
2/16/2011 16:00:00,1.274795
2/17/2011 16:00:00,1.251596
2/18/2011 16:00:00,1.245904
2/22/2011 16:00:00,1.278871
2/23/2011 16:00:00,1.2597
2/24/2011 16:00:00,1.264398
2/25/2011 16:00:00,1.263695
2/28/2011 16:00:00,1.250531
40546.66667,1.243905
40577.66667,1.259097
40605.66667,1.291773
40636.66667,1.303407
40727.66667,1.289923
40758.66667,1.289507
40789.66667,1.269793
40819.66667,1.259906
40850.66667,1.271326
3/14/2011 16:00:00,1.270793
3/15/2011 16:00:00,1.2774
3/16/2011 16:00:00,1.271698
3/17/2011 16:00:00,1.491803
3/18/2011 16:00:00,1.292608
3/21/2011 16:00:00,1.301406
3/22/2011 16:00:00,1.332996
3/23/2011 16:00:00,1.335399
3/24/2011 16:00:00,1.3696
3/25/2011 16:00:00,1.406193
3/28/2011 16:00:00,1.440839
3/29/2011 16:00:00,1.429307
3/30/2011 16:00:00,1.392603
3/31/2011 16:00:00,1.395907
40547.66667,1.393787
40637.66667,1.400894
40667.66667,1.401502
40698.66667,1.402702
40728.66667,1.403903
40759.66667,1.414007
40851.66667,1.397995
40881.66667,1.399894
4/13/2011 16:00:00,1.392292
4/14/2011 16:00:00,1.364592
4/15/2011 16:00:00,1.351004
4/18/2011 16:00:00,1.3611
4/19/2011 16:00:00,1.369901
4/20/2011 16:00:00,1.345497
4/21/2011 16:00:00,1.336005
4/25/2011 16:00:00,1.320202
4/26/2011 16:00:00,1.321702
4/27/2011 16:00:00,1.315807
4/28/2011 16:00:00,1.329204
4/29/2011 16:00:00,1.309397
40579.66667,1.288494
40607.66667,1.300508
40638.66667,1.300678
40668.66667,1.296496
40699.66667,1.319192
40791.66667,1.321598
40821.66667,1.315322
40852.66667,1.293795
40882.66667,1.283697
5/13/2011 16:00:00,1.281493
5/16/2011 16:00:00,1.301287
5/17/2011 16:00:00,1.285562
5/18/2011 16:00:00,1.279116
5/19/2011 16:00:00,1.292708
5/20/2011 16:00:00,1.295908
5/23/2011 16:00:00,1.291406
5/24/2011 16:00:00,1.286803
5/25/2011 16:00:00,1.289092
5/26/2011 16:00:00,1.286604
5/27/2011 16:00:00,1.279902
5/31/2011 16:00:00,1.258194
40549.66667,1.256897
40580.66667,1.265903
40608.66667,1.293293
40700.66667,1.267813
40730.66667,1.287399
40761.66667,1.272426
40792.66667,1.272054
40822.66667,1.267893
6/13/2011 16:00:00,1.256408
6/14/2011 16:00:00,1.25318
6/15/2011 16:00:00,1.263807
6/16/2011 16:00:00,1.254674
6/17/2011 16:00:00,1.263807
6/20/2011 16:00:00,1.262276
6/21/2011 16:00:00,1.271666
6/22/2011 16:00:00,1.280672
6/23/2011 16:00:00,1.28989
6/24/2011 16:00:00,1.292992
6/27/2011 16:00:00,1.297606
6/28/2011 16:00:00,1.303322
6/29/2011 16:00:00,1.348399
6/30/2011 16:00:00,1.366195
40550.66667,1.358197
40670.66667,1.362045
40701.66667,1.348127
40731.66667,1.3577
40762.66667,1.35307
40854.66667,1.329204
40884.66667,1.318618
7/13/2011 16:00:00,1.324696
7/14/2011 16:00:00,1.3241
7/15/2011 16:00:00,1.346692
7/18/2011 16:00:00,1.348909
7/19/2011 16:00:00,1.340572
7/20/2011 16:00:00,1.327739
7/21/2011 16:00:00,1.325135
7/22/2011 16:00:00,1.315997
7/25/2011 16:00:00,1.317593
7/26/2011 16:00:00,1.336398
7/27/2011 16:00:00,1.327404
7/28/2011 16:00:00,1.322594
7/29/2011 16:00:00,1.318044
40551.66667,1.304495
40582.66667,1.292892
40610.66667,1.293494
40641.66667,1.300576
40671.66667,1.314095
40763.66667,1.325803
40794.66667,1.301897
40824.66667,1.313094
40855.66667,1.326594
40885.66667,1.323522
8/15/2011 16:00:00,1.326805
8/16/2011 16:00:00,1.341868
8/17/2011 16:00:00,1.331593
8/18/2011 16:00:00,1.331292
8/19/2011 16:00:00,1.339208
8/22/2011 16:00:00,1.363903
8/23/2011 16:00:00,1.358991
8/24/2011 16:00:00,1.364498
8/25/2011 16:00:00,1.358862
8/26/2011 16:00:00,1.363605
8/29/2011 16:00:00,1.350202
8/30/2011 16:00:00,1.355803
8/31/2011 16:00:00,1.363234
40552.66667,1.377297
40583.66667,1.390608
40703.66667,1.400305
40733.66667,1.400697
40764.66667,1.399404
40795.66667,1.383394
40886.66667,1.393107
9/13/2011 16:00:00,1.415709
9/14/2011 16:00:00,1.41639
9/15/2011 16:00:00,1.430861
9/16/2011 16:00:00,1.414968
9/19/2011 16:00:00,1.417796
9/20/2011 16:00:00,1.397194
9/21/2011 16:00:00,1.390298
9/22/2011 16:00:00,1.406331
9/23/2011 16:00:00,1.398386
9/26/2011 16:00:00,1.411094
9/27/2011 16:00:00,1.400109
9/28/2011 16:00:00,1.378493
9/29/2011 16:00:00,1.382992
9/30/2011 16:00:00,1.393806
40612.66667,1.391498
40643.66667,1.3947
40673.66667,1.38652
40704.66667,1.407202
40734.66667,1.394097
40826.66667,1.398562
40857.66667,1.405304
40887.66667,1.408609
10/13/2011 16:00:00,1.403883
10/14/2011 16:00:00,1.414087
10/17/2011 16:00:00,1.395751
10/18/2011 16:00:00,1.396005
10/19/2011 16:00:00,1.397702
10/20/2011 16:00:00,1.391595
10/21/2011 16:00:00,1.387906
10/24/2011 16:00:00,1.4028
10/25/2011 16:00:00,1.393398
10/26/2011 16:00:00,1.399012
10/27/2011 16:00:00,1.397155
10/28/2011 16:00:00,1.410199
10/31/2011 16:00:00,1.414107
40554.66667,1.410497
40585.66667,1.421181
40613.66667,1.41985
40644.66667,1.420596
40735.66667,1.41633
40766.66667,1.421202
40797.66667,1.424704
40827.66667,1.414607
40858.66667,1.401463
11/14/2011 16:00:00,1.40849
11/15/2011 16:00:00,1.426005
11/16/2011 16:00:00,1.441192
11/17/2011 16:00:00,1.441961
11/18/2011 16:00:00,1.441171
11/21/2011 16:00:00,1.437298
11/22/2011 16:00:00,1.419104
11/23/2011 16:00:00,1.413108
11/25/2011 16:00:00,1.415008
11/28/2011 16:00:00,1.421707
11/29/2011 16:00:00,1.427593
11/30/2011 16:00:00,1.420697
40555.66667,1.410596
40586.66667,1.416511
40675.66667,1.425395
40706.66667,1.426005
40736.66667,1.43209
40767.66667,1.429307
40798.66667,1.428408
40889.66667,1.423629
12/13/2011 16:00:00,1.437298
12/14/2011 16:00:00,1.435998
12/15/2011 16:00:00,1.434268
12/16/2011 16:00:00,1.421202
12/19/2011 16:00:00,1.427409
12/20/2011 16:00:00,1.425639
12/21/2011 16:00:00,1.429409
12/22/2011 16:00:00,1.433199
12/23/2011 16:00:00,1.45041
12/27/2011 16:00:00,1.454799
12/28/2011 16:00:00,1.45813
12/29/2011 16:00:00,1.458002
12/30/2011 16:00:00,1.464322
40969.66667,1.467093
41000.66667,1.471194
41030.66667,1.473297
41061.66667,1.471605
41153.66667,1.468407
41183.66667,1.481196
41214.66667,1.472602
41244.66667,1.465094
1/13/2012 16:00:00,1.468493
1/17/2012 16:00:00,1.462159
1/18/2012 16:00:00,1.459172
1/19/2012 16:00:00,1.465502
1/20/2012 16:00:00,1.451589
1/23/2012 16:00:00,1.459002
1/24/2012 16:00:00,1.465996
1/25/2012 16:00:00,1.472169
1/26/2012 16:00:00,1.471151
1/27/2012 16:00:00,1.478131
1/30/2012 16:00:00,1.473405
1/31/2012 16:00:00,1.47929
40910.66667,1.484605
40941.66667,1.493206
40970.66667,1.495595
41062.66667,1.490802
41092.66667,1.496491
41123.66667,1.493451
41154.66667,1.50069
41184.66667,1.504189
2/13/2012 16:00:00,1.501006
2/14/2012 16:00:00,1.486171
2/15/2012 16:00:00,1.481701
2/16/2012 16:00:00,1.4718
2/17/2012 16:00:00,1.48401
2/21/2012 16:00:00,1.473297
2/22/2012 16:00:00,1.47741
2/23/2012 16:00:00,1.473101
2/24/2012 16:00:00,1.4869
2/27/2012 16:00:00,1.487807
2/28/2012 16:00:00,1.484891
2/29/2012 16:00:00,1.500803
40911.66667,1.498981
40942.66667,1.498397
41032.66667,1.485685
41063.66667,1.490891
41093.66667,1.498374
41124.66667,1.487697
41155.66667,1.495394
41246.66667,1.491625
3/13/2012 16:00:00,1.486392
3/14/2012 16:00:00,1.4962
3/15/2012 16:00:00,1.49667
3/16/2012 16:00:00,1.512791
3/19/2012 16:00:00,1.497297
3/20/2012 16:00:00,1.499093
3/21/2012 16:00:00,1.503895
3/22/2012 16:00:00,1.509001
3/23/2012 16:00:00,1.506977
3/26/2012 16:00:00,1.506546
3/27/2012 16:00:00,1.485707
3/28/2012 16:00:00,1.48412
3/29/2012 16:00:00,1.469702
3/30/2012 16:00:00,1.473796
40943.66667,1.472949
40972.66667,1.461903
41003.66667,1.465695
41033.66667,1.454207
41156.66667,1.452602
41186.66667,1.4347
41217.66667,1.434905
41247.66667,1.428674
4/13/2012 16:00:00,1.425436
4/16/2012 16:00:00,1.43361
4/17/2012 16:00:00,1.438497
4/18/2012 16:00:00,1.439906
4/19/2012 16:00:00,1.437505
4/20/2012 16:00:00,1.434309
4/23/2012 16:00:00,1.434206
4/24/2012 16:00:00,1.432706
4/25/2012 16:00:00,1.438994
4/26/2012 16:00:00,1.442398
4/27/2012 16:00:00,1.436596
4/30/2012 16:00:00,1.440403
40913.66667,1.431803
40944.66667,1.441109
40973.66667,1.451126
41004.66667,1.44766
41095.66667,1.452391
41126.66667,1.44999
41157.66667,1.439097
41187.66667,1.440673
41218.66667,1.428102
5/14/2012 16:00:00,1.411034
5/15/2012 16:00:00,1.409702
5/16/2012 16:00:00,1.414107
5/17/2012 16:00:00,1.415008
5/18/2012 16:00:00,1.408232
5/21/2012 16:00:00,1.403095
5/22/2012 16:00:00,1.396804
5/23/2012 16:00:00,1.386693
5/24/2012 16:00:00,1.392699
5/25/2012 16:00:00,1.397624
5/29/2012 16:00:00,1.390105
5/30/2012 16:00:00,1.374495
5/31/2012 16:00:00,1.368008
40914.66667,1.365467
41005.66667,1.378208
41035.66667,1.375327
41066.66667,1.368176
41096.66667,1.363494
41127.66667,1.360304
41219.66667,1.376709
41249.66667,1.360692
6/13/2012 16:00:00,1.346149
6/14/2012 16:00:00,1.361507
6/15/2012 16:00:00,1.360563
6/18/2012 16:00:00,1.352704
6/19/2012 16:00:00,1.354316
6/20/2012 16:00:00,1.353601
6/21/2012 16:00:00,1.363104
6/22/2012 16:00:00,1.356208
6/25/2012 16:00:00,1.362064
6/26/2012 16:00:00,1.370163
6/27/2012 16:00:00,1.3584
6/28/2012 16:00:00,1.362899
6/29/2012 16:00:00,1.361693
40946.66667,1.360692
40975.66667,1.364331
41036.66667,1.368532
41067.66667,1.376993
41159.66667,1.367746
41189.66667,1.376879
41220.66667,1.373834
41250.66667,1.361396
7/13/2012 16:00:00,1.353693
7/16/2012 16:00:00,1.356705
7/17/2012 16:00:00,1.346801
7/18/2012 16:00:00,1.333102
7/19/2012 16:00:00,1.330707
7/20/2012 16:00:00,1.341004
7/23/2012 16:00:00,1.348109
7/24/2012 16:00:00,1.342408
7/25/2012 16:00:00,1.350804
7/26/2012 16:00:00,1.3584
7/27/2012 16:00:00,1.350494
7/30/2012 16:00:00,1.348909
7/31/2012 16:00:00,1.340195
40916.66667,1.334846
40947.66667,1.336112
40976.66667,1.350093
41068.66667,1.359601
41098.66667,1.360859
41129.66667,1.365598
41160.66667,1.357405
41190.66667,1.350402
8/13/2012 16:00:00,1.348727
8/14/2012 16:00:00,1.343508
8/15/2012 16:00:00,1.338993
8/16/2012 16:00:00,1.326999
8/17/2012 16:00:00,1.338401
8/20/2012 16:00:00,1.340123
8/21/2012 16:00:00,1.317072
8/22/2012 16:00:00,1.321283
8/23/2012 16:00:00,1.326295
8/24/2012 16:00:00,1.329805
8/27/2012 16:00:00,1.319993
8/28/2012 16:00:00,1.296395
8/29/2012 16:00:00,1.281493
8/30/2012 16:00:00,1.263296
8/31/2012 16:00:00,1.275608
41008.66667,1.277923
41038.66667,1.262993
41069.66667,1.263903
41099.66667,1.254107
41191.66667,1.236002
41222.66667,1.239296
41252.66667,1.217893
9/13/2012 16:00:00,1.239342
9/14/2012 16:00:00,1.247894
9/17/2012 16:00:00,1.256708
9/18/2012 16:00:00,1.234995
9/19/2012 16:00:00,1.234598
9/20/2012 16:00:00,1.2173
9/21/2012 16:00:00,1.234797
9/24/2012 16:00:00,1.227401
9/25/2012 16:00:00,1.228788
9/26/2012 16:00:00,1.223301
9/27/2012 16:00:00,1.2239
9/28/2012 16:00:00,1.216945
40918.66667,1.197103
40949.66667,1.192293
40978.66667,1.197203
41009.66667,1.199199
41039.66667,1.210903
41131.66667,1.211402
41162.66667,1.221807
41192.66667,1.231906
41223.66667,1.231194
41253.66667,1.238206
10/15/2012 16:00:00,1.239296
10/16/2012 16:00:00,1.231603
10/17/2012 16:00:00,1.227506
10/18/2012 16:00:00,1.231906
10/19/2012 16:00:00,1.233745
10/22/2012 16:00:00,1.237302
10/23/2012 16:00:00,1.227702
10/24/2012 16:00:00,1.218635
10/25/2012 16:00:00,1.223002
10/26/2012 16:00:00,1.25075
10/31/2012 16:00:00,1.257103
40919.66667,1.253698
40950.66667,1.262403
41040.66667,1.263312
41071.66667,1.269406
41101.66667,1.264398
41132.66667,1.259002
41163.66667,1.272087
41254.66667,1.274048
11/13/2012 16:00:00,1.292858
11/14/2012 16:00:00,1.293193
11/15/2012 16:00:00,1.293946
11/16/2012 16:00:00,1.289308
11/19/2012 16:00:00,1.276797
11/20/2012 16:00:00,1.290306
11/21/2012 16:00:00,1.291306
11/23/2012 16:00:00,1.2999
11/26/2012 16:00:00,1.299089
11/27/2012 16:00:00,1.299224
11/28/2012 16:00:00,1.307805
11/29/2012 16:00:00,1.3039
11/30/2012 16:00:00,1.317593
40980.66667,1.322506
41011.66667,1.322506
41041.66667,1.315807
41072.66667,1.318131
41102.66667,1.328568
41194.66667,1.322996
41225.66667,1.318496
41255.66667,1.284406
12/13/2012 16:00:00,1.282989
12/14/2012 16:00:00,1.27709
12/17/2012 16:00:00,1.281197
12/18/2012 16:00:00,1.287996
12/19/2012 16:00:00,1.285645
12/20/2012 16:00:00,1.280803
12/21/2012 16:00:00,1.271003
12/24/2012 16:00:00,1.263504
12/26/2012 16:00:00,1.263296
12/27/2012 16:00:00,1.2664
12/28/2012 16:00:00,1.270648
12/31/2012 16:00:00,1.275396
41306.66667,1.266592
41334.66667,1.26873
41365.66667,1.280295
41456.66667,1.282594
41487.66667,1.289407
41518.66667,1.286836
41548.66667,1.267797
41579.66667,1.273204
1/14/2013 16:00:00,1.269309
1/15/2013 16:00:00,1.271698
1/16/2013 16:00:00,1.2872
1/17/2013 16:00:00,1.299174
1/18/2013 16:00:00,1.301507
1/22/2013 16:00:00,1.3076
1/23/2013 16:00:00,1.304393
1/24/2013 16:00:00,1.306694
1/25/2013 16:00:00,1.325697
1/28/2013 16:00:00,1.3391
1/29/2013 16:00:00,1.331913
1/30/2013 16:00:00,1.347909
1/31/2013 16:00:00,1.343905
41276.66667,1.357092
41366.66667,1.362806
41396.66667,1.362212
41427.66667,1.377695
41457.66667,1.367409
41488.66667,1.383394
41580.66667,1.392002
41610.66667,1.392796
2/13/2013 16:00:00,1.397761
2/14/2013 16:00:00,1.388021
2/15/2013 16:00:00,1.391692
2/19/2013 16:00:00,1.396726
2/20/2013 16:00:00,1.407202
2/21/2013 16:00:00,1.396433
2/22/2013 16:00:00,1.393592
2/25/2013 16:00:00,1.373909
2/26/2013 16:00:00,1.396317
2/27/2013 16:00:00,1.391692
2/28/2013 16:00:00,1.394408
41277.66667,1.394895
41367.66667,1.385425
41397.66667,1.377809
41428.66667,1.377809
41458.66667,1.397507
41489.66667,1.391091
41581.66667,1.403607
41611.66667,1.412729
3/13/2013 16:00:00,1.422799
3/14/2013 16:00:00,1.407578
3/15/2013 16:00:00,1.386963
3/18/2013 16:00:00,1.377202
3/19/2013 16:00:00,1.377562
3/20/2013 16:00:00,1.362101
3/21/2013 16:00:00,1.369319
3/22/2013 16:00:00,1.357478
3/25/2013 16:00:00,1.349054
3/26/2013 16:00:00,1.355399
3/27/2013 16:00:00,1.365728
3/28/2013 16:00:00,1.374438
41278.66667,1.360193
41309.66667,1.338634
41337.66667,1.335791
41368.66667,1.333974
41398.66667,1.323802
41490.66667,1.310393
41521.66667,1.299207
41551.66667,1.312491
41582.66667,1.321598
41612.66667,1.341598
4/15/2013 16:00:00,1.328692
4/16/2013 16:00:00,1.324468
4/17/2013 16:00:00,1.325082
4/18/2013 16:00:00,1.324205
4/19/2013 16:00:00,1.319714
4/22/2013 16:00:00,1.339549
4/23/2013 16:00:00,1.336095
4/24/2013 16:00:00,1.322401
4/25/2013 16:00:00,1.323995
4/26/2013 16:00:00,1.3165
